file,label,name
\8759606166_8e475013fa_n.jpg,4,tulip
\8887005939_b19e8305ee.jpg,0,daisy
\2807106374_f422b5f00c.jpg,3,sunflower
\9355706808_a9a723a8e8_n.jpg,2,rose
\2470874500_43d8011e75.jpg,1,dandelion
\8712267813_f7a9be2ec5.jpg,4,tulip
\515121050_dcb99890be.jpg,2,rose
\7492109308_bbbb982ebe_n.jpg,3,sunflower
\3909355648_42cb3a5e09_n.jpg,4,tulip
\142390525_5d81a3659d_m.jpg,1,dandelion
\3576488381_611f3446e0_n.jpg,2,rose
\479115838_0771a6cdff.jpg,1,dandelion
\6145005439_ef6e07f9c6_n.jpg,3,sunflower
\8739657154_6db14796c9.jpg,1,dandelion
\5717951019_739d8307d4_n.jpg,4,tulip
\175686816_067a8cb4c5.jpg,4,tulip
\2477986396_19da36d557_m.jpg,1,dandelion
\8712270665_57b5bda0a2_n.jpg,4,tulip
\4694730335_2553e77aa5_z.jpg,0,daisy
\8689672277_b289909f97_n.jpg,4,tulip
\5955500463_6c08cb199e.jpg,3,sunflower
\8713357842_9964a93473_n.jpg,4,tulip
\1485142251_ca89254442.jpg,2,rose
\3516271083_fba63b5861.jpg,4,tulip
\2256230386_08b54ca760.jpg,4,tulip
\2469856983_fe8e36ba57.jpg,1,dandelion
\8748266132_5298a91dcf_n.jpg,4,tulip
\14698531521_0c2f0c6539.jpg,0,daisy
\3848258315_ed2fde4fb4.jpg,0,daisy
\7082608511_f4cf233f59_n.jpg,4,tulip
\8719388716_1a392c4c0e_n.jpg,1,dandelion
\3476759348_a0d34a4b59_n.jpg,1,dandelion
\8710148289_6fc196a0f8_n.jpg,4,tulip
\6770436217_281da51e49_n.jpg,4,tulip
\7368449232_c99f49b2e6_n.jpg,1,dandelion
\3238068295_b2a7b17f48_n.jpg,4,tulip
\2894191705_a1d2d80c80.jpg,3,sunflower
\3872230296_6c477309f3_n.jpg,2,rose
\476857510_d2b30175de_n.jpg,0,daisy
\8713398614_88202e452e_n.jpg,4,tulip
\5608832856_f5d49de778.jpg,1,dandelion
\5565089564_a30c318f44.jpg,4,tulip
\2538797744_deb53ac253.jpg,1,dandelion
\4713533500_fcc295de70_n.jpg,2,rose
\5714327423_50af0cffe9.jpg,0,daisy
\3449794006_8c289840aa.jpg,4,tulip
\4650752466_ed088e0d85_n.jpg,1,dandelion
\7820398908_4316bbba45.jpg,3,sunflower
\12348343085_d4c396e5b5_m.jpg,0,daisy
\24459548_27a783feda.jpg,3,sunflower
\12934201824_1c8b5171fb_m.jpg,4,tulip
\6108118824_5b0231a56d.jpg,2,rose
\5002457330_b77672da1c_n.jpg,2,rose
\5693486585_cf64d87519_n.jpg,2,rose
\8623173256_3f0eb4c506.jpg,4,tulip
\3922005347_7b6fb82fcd.jpg,3,sunflower
\2753166154_0cb51a127b.jpg,1,dandelion
\5682463466_d3e641cb8b.jpg,4,tulip
\497305666_b5d4348826_n.jpg,4,tulip
\5674125303_953b0ecf38.jpg,4,tulip
\458011386_ec89115a19.jpg,1,dandelion
\8035910225_125beceb98_n.jpg,2,rose
\570127230_ce409f90f8_n.jpg,1,dandelion
\4550278535_dfdf7b74ef.jpg,4,tulip
\5738580862_e128192f75.jpg,3,sunflower
\4890786831_91bb82a9e4_n.jpg,4,tulip
\8673416166_620fc18e2f_n.jpg,4,tulip
\4275776457_d04b597cfa_n.jpg,1,dandelion
\18442919723_d1251d3e14_n.jpg,0,daisy
\8711277462_b43df5454b_m.jpg,4,tulip
\1297972485_33266a18d9.jpg,1,dandelion
\7806320016_fcddfc1f8f_n.jpg,4,tulip
\144099102_bf63a41e4f_n.jpg,0,daisy
\2698102820_f15445a3f7.jpg,1,dandelion
\8174941335_56389b53e9_n.jpg,3,sunflower
\4117918318_3c8935289b_m.jpg,0,daisy
\2721638730_34a9b7a78b.jpg,3,sunflower
\3518608454_c3fd3c311c_m.jpg,1,dandelion
\3468498624_d082f99e98.jpg,0,daisy
\11746080_963537acdc.jpg,4,tulip
\5773652803_574b51414f_n.jpg,0,daisy
\5001855107_71351ce785_n.jpg,2,rose
\4546316433_202cc68c55.jpg,4,tulip
\854593001_c57939125f_n.jpg,1,dandelion
\7166646966_41d83cd703.jpg,4,tulip
\367020749_3c9a652d75.jpg,0,daisy
\4562423077_00b16240dc_n.jpg,4,tulip
\4065883015_4bb6010cb7_n.jpg,0,daisy
\3454102259_957ecd0a9b.jpg,1,dandelion
\4363734507_5cc4ed6e01.jpg,2,rose
\5180859236_60aa57ff9b_n.jpg,3,sunflower
\16020253176_60f2a6a5ca_n.jpg,0,daisy
\7456771390_c2505e08a2_n.jpg,2,rose
\490541142_c37e2b4191_n.jpg,4,tulip
\7232035352_84a39e99ba_n.jpg,1,dandelion
\678714585_addc9aaaef.jpg,3,sunflower
\5001847439_83e02981e8_n.jpg,2,rose
\8712243901_54d686319e_m.jpg,4,tulip
\5927432662_3ffd2461c2_n.jpg,3,sunflower
\133960364_d87f883c15_n.jpg,4,tulip
\5598845098_13e8e9460f.jpg,1,dandelion
\54377391_15648e8d18.jpg,0,daisy
\5512287917_9f5d3f0f98_n.jpg,0,daisy
\3550491463_3eb092054c_m.jpg,2,rose
\5002447916_8a7b7b689a_n.jpg,2,rose
\5109496141_8dcf673d43_n.jpg,1,dandelion
\2087981909_fd468de5c4_n.jpg,4,tulip
\3823142577_dd5acd5ac6_n.jpg,1,dandelion
\181007802_7cab5ee78e_n.jpg,0,daisy
\164672339_f2b5b164f6.jpg,3,sunflower
\7481204112_e3c57dd40a_n.jpg,4,tulip
\9491955955_d0b2c83834.jpg,3,sunflower
\10770585085_4742b9dac3_n.jpg,0,daisy
\10555826524_423eb8bf71_n.jpg,0,daisy
\3614805920_7a6610aa4b_n.jpg,4,tulip
\3630246240_4fee9a33db.jpg,2,rose
\3074406590_91c697c805_n.jpg,2,rose
\113291410_1bdc718ed8_n.jpg,4,tulip
\4356781875_92c5cd93c0.jpg,2,rose
\9611923744_013b29e4da_n.jpg,0,daisy
\5001844777_d9e1968119_n.jpg,2,rose
\3465599902_14729e2b1b_n.jpg,1,dandelion
\141340262_ca2e576490.jpg,1,dandelion
\7166623602_256179ab00_n.jpg,4,tulip
\3884437548_ca8c36be3f_n.jpg,3,sunflower
\2220085701_896054d263_n.jpg,4,tulip
\4141147800_813f660b47.jpg,0,daisy
\5002458616_b1719ccc40_n.jpg,2,rose
\5853276960_d08f90fff6.jpg,0,daisy
\7247182064_f8d6759446_n.jpg,4,tulip
\5717950507_087513ecbf_n.jpg,4,tulip
\14221848160_7f0a37c395.jpg,0,daisy
\5717951287_124cac32b1_n.jpg,4,tulip
\3455026124_d66cafb9fc.jpg,4,tulip
\3637371174_a8dfcc1b35.jpg,4,tulip
\2609353769_dc3654f12f.jpg,2,rose
\4504220673_af754fcb40_n.jpg,2,rose
\146884869_b1a8fa9c4e_n.jpg,4,tulip
\440714501_9f8268e1b0.jpg,4,tulip
\19527362416_8bdcbefb8b_n.jpg,0,daisy
\4633323785_20676ff914_m.jpg,1,dandelion
\12916017805_1cde91a891_n.jpg,4,tulip
\4609166128_b7ed49b40b_m.jpg,2,rose
\9216286876_289a4779f7.jpg,3,sunflower
\11405573_24a8a838cc_n.jpg,1,dandelion
\2503034372_db7867de51_m.jpg,1,dandelion
\9346508462_f0af3163f4.jpg,0,daisy
\2093263381_afd51358a3.jpg,2,rose
\2938040169_eb38581359.jpg,1,dandelion
\1217254584_4b3028b93d.jpg,3,sunflower
\8669794378_97dda6036f_n.jpg,4,tulip
\8817622133_a42bb90e38_n.jpg,4,tulip
\3558517884_0c7ca8b862_m.jpg,4,tulip
\4675287055_5938ed62c4.jpg,1,dandelion
\8757486380_90952c5377.jpg,4,tulip
\9158041313_7a6a102f7a_n.jpg,0,daisy
\19280272025_57de24e940_m.jpg,0,daisy
\4560663938_3557a1f831.jpg,1,dandelion
\7409458444_0bfc9a0682_n.jpg,2,rose
\9221345475_67735dbf4f_n.jpg,0,daisy
\184682652_c927a49226_m.jpg,3,sunflower
\5180260869_1db7ff98e4_n.jpg,3,sunflower
\4258272381_65bd4b8191_m.jpg,1,dandelion
\4989952542_35f2cdd5e2_n.jpg,3,sunflower
\4893660821_eb7f02bef3_n.jpg,3,sunflower
\4575406391_7a62c5f90f_n.jpg,1,dandelion
\12584810723_c97d00fcfd.jpg,4,tulip
\5349865018_99cd7f985a_n.jpg,2,rose
\5349865556_e3263fbdc0_n.jpg,2,rose
\5608389827_a42a46f760.jpg,0,daisy
\2512148749_261fa9d156.jpg,1,dandelion
\685724528_6cd5cbe203.jpg,2,rose
\4645161319_c308fc31ef_n.jpg,1,dandelion
\9056495873_66e351b17c_n.jpg,3,sunflower
\7179796338_05e8b1c87b.jpg,4,tulip
\8979087213_28f572174c.jpg,1,dandelion
\6931748252_68f06086b3.jpg,4,tulip
\5717950861_69c8846479_n.jpg,4,tulip
\6166888942_7058198713_m.jpg,3,sunflower
\136999986_e410a68efb_n.jpg,1,dandelion
\7003964080_4566470798_n.jpg,4,tulip
\6038098425_b3b4fb62cc_m.jpg,4,tulip
\14267691818_301aceda07.jpg,2,rose
\5923085671_f81dd1cf6f.jpg,3,sunflower
\10503217854_e66a804309.jpg,2,rose
\2889325612_f2fc403ff0_m.jpg,0,daisy
\8586204750_2891bd2ec9_n.jpg,4,tulip
\821368661_4ab4343f5a.jpg,3,sunflower
\2472641499_cbe617a93d.jpg,1,dandelion
\10894627425_ec76bbc757_n.jpg,2,rose
\5561775629_a2b709b3a4_n.jpg,0,daisy
\2588234269_c4bfd0d8b9_n.jpg,3,sunflower
\13929462317_96342a9a44.jpg,2,rose
\5881907044_92a85a05c8_n.jpg,0,daisy
\144076848_57e1d662e3_m.jpg,0,daisy
\1596293240_2d5b53495a_m.jpg,3,sunflower
\4612774939_e26ec1c34d_n.jpg,2,rose
\3502085373_edc2c36992_n.jpg,4,tulip
\3596902268_049e33a2cb_n.jpg,3,sunflower
\19177263840_6a316ea639.jpg,0,daisy
\5001853887_0623dd2111_n.jpg,2,rose
\4522764992_e9d70b82c1_m.jpg,4,tulip
\2271507463_15c48d41c4_n.jpg,4,tulip
\149782934_21adaf4a21.jpg,1,dandelion
\14485782498_fb342ec301.jpg,0,daisy
\3742168238_d961937e68_n.jpg,2,rose
\3336704121_cfeb67a7d7.jpg,0,daisy
\4574451859_432c856b6e_n.jpg,1,dandelion
\65347450_53658c63bd_n.jpg,4,tulip
\5600240736_4a90c10579_n.jpg,1,dandelion
\3840761441_7c648abf4d_n.jpg,3,sunflower
\4713958242_fbcfe9a61b_m.jpg,1,dandelion
\15760811380_4d686c892b_n.jpg,0,daisy
\2265579414_2e00a8f265_n.jpg,2,rose
\7166552648_28b6dce578_n.jpg,4,tulip
\4612075317_91eefff68c_n.jpg,4,tulip
\112951086_150a59d499_n.jpg,4,tulip
\4085794721_7cd88e0a6c_m.jpg,0,daisy
\4613992315_143ccc2a10_m.jpg,0,daisy
\4574785121_5d8ec4626e.jpg,4,tulip
\4606893762_c2f26c7e91_n.jpg,1,dandelion
\12243069253_e512464095_n.jpg,2,rose
\2436998042_4906ea07af.jpg,4,tulip
\7456439862_8b1ae909b7_n.jpg,2,rose
\7094415739_6b29e5215c_m.jpg,4,tulip
\9240129413_f240ce7866_n.jpg,3,sunflower
\6141199476_9b6d383fd9.jpg,3,sunflower
\4572955407_87f4805c7b.jpg,4,tulip
\7481215720_73e40f178f_n.jpg,4,tulip
\4746643626_02b2d056a2_n.jpg,3,sunflower
\1267876087_a1b3c63dc9.jpg,3,sunflower
\7211616670_2d49ecb3a5_m.jpg,2,rose
\3001536784_3bfd101b23_n.jpg,3,sunflower
\1419608016_707b887337_n.jpg,3,sunflower
\147068564_32bb4350cc.jpg,0,daisy
\14264136211_9531fbc144.jpg,0,daisy
\2479491210_98e41c4e7d_m.jpg,1,dandelion
\3997609936_8db20b7141_n.jpg,2,rose
\8759594528_2534c0ec65_n.jpg,4,tulip
\4871455214_8b5fb87ab6_n.jpg,3,sunflower
\3731075939_6c92d7fe68_m.jpg,3,sunflower
\5623492051_8e5ce438bd.jpg,1,dandelion
\13231224664_4af5293a37.jpg,2,rose
\2294116183_a30d2aa2c1_m.jpg,4,tulip
\7808545612_546cfca610_m.jpg,1,dandelion
\5231868667_f0baa71feb_n.jpg,3,sunflower
\6227136437_6117068599_m.jpg,4,tulip
\13926327692_a07357ff0d.jpg,4,tulip
\3730618647_5725c692c3_m.jpg,1,dandelion
\274846229_990e976683_n.jpg,3,sunflower
\8623170936_83f4152431.jpg,4,tulip
\5607983792_f8b8766ff7.jpg,1,dandelion
\12193032636_b50ae7db35_n.jpg,0,daisy
\8586205446_8953a6c70e_n.jpg,4,tulip
\2328600790_90e2942557_n.jpg,3,sunflower
\7456611336_52fec6b57e_n.jpg,2,rose
\4598422221_b37313a3e3_n.jpg,0,daisy
\5718511762_43b08f50ff_n.jpg,4,tulip
\302782756_d35cb3e468.jpg,0,daisy
\5360769702_ec28c53b9e_n.jpg,2,rose
\3418355347_2bdcca592a.jpg,1,dandelion
\7166544280_9d975c4d9a_n.jpg,4,tulip
\4496277750_8c34256e28.jpg,1,dandelion
\9479261399_cebfbff670_n.jpg,3,sunflower
\510874382_f7e3435043.jpg,1,dandelion
\3292434691_392071d702_n.jpg,2,rose
\11614202956_1dcf1c96a1.jpg,4,tulip
\13910678178_25e8b1a5e5.jpg,4,tulip
\7166550328_de0d73cfa9_n.jpg,4,tulip
\4632863567_5f9af7de97_n.jpg,1,dandelion
\1461381091_aaaa663bbe_n.jpg,2,rose
\3338077096_3a8ed0e2bc_m.jpg,0,daisy
\14221192676_eb8c89a7d6_n.jpg,2,rose
\4872284527_ff52128b97.jpg,3,sunflower
\7456196174_f9de97ba73_n.jpg,2,rose
\738207467_fc59cfcd9b_z.jpg,4,tulip
\5718512060_b78a25c084_n.jpg,4,tulip
\7419966772_d6c1c22a81.jpg,2,rose
\8952484062_31d1d97e45.jpg,1,dandelion
\113902743_8f537f769b_n.jpg,4,tulip
\8337607102_d9e0fa887e.jpg,2,rose
\2229906591_e953785d13.jpg,1,dandelion
\2634666217_d5ef87c9f7_m.jpg,1,dandelion
\4804434999_bf2187e96a_n.jpg,3,sunflower
\2408024540_37f0be7cc0_n.jpg,0,daisy
\5739768868_9f982684f9_n.jpg,0,daisy
\2141413229_3f0425f972_n.jpg,2,rose
\4862011506_4faf6d127e_n.jpg,1,dandelion
\8838914676_8ef4db7f50_n.jpg,4,tulip
\2619413565_61a6cd3ac9_m.jpg,0,daisy
\5717950215_5d0bf2e8b3_n.jpg,4,tulip
\8695367666_0809529eaf_n.jpg,4,tulip
\14087947408_9779257411_n.jpg,0,daisy
\5416388641_c66d52d2ff_m.jpg,1,dandelion
\4414083164_3f285f8ac5.jpg,3,sunflower
\8050213579_48e1e7109f.jpg,2,rose
\4407065098_ef25f1ccac_n.jpg,0,daisy
\8880158802_6e10a452c7_m.jpg,1,dandelion
\4226758402_a1b75ce3ac_n.jpg,1,dandelion
\5896354497_6a19162741.jpg,3,sunflower
\5674134129_2db5136cba.jpg,4,tulip
